beta channel, neutron ToF, beta_time (s)
3, 290.131, 13.1515
3, 114.669, 13.1527
2, 503.775, 13.1583
3, 238.418,  13.172
3, 200.948, 13.1723
2, 592.385, 13.1747
2, 198.081, 13.1832
3, 198.081, 13.1832
2, 137.175, 13.1858
3, 255.044, 13.1912
2, 211.938, 13.1938
2, 450.652, 13.2023
2, 359.211, 13.2024
2, 187.812, 13.2045
2, 197.353, 13.2154
2, 637.899, 13.2497
2, 232.108, 13.2508
3, 237.394, 13.2572
3, 220.792, 13.2589
3, 190.290, 13.2624
2, 491.026, 13.2656
2, 208.038, 13.2697
3, 208.038, 13.2697
3, 193.976,  13.306
3, 202.484, 13.3063
3, 185.961, 13.3078
3, 221.932, 13.3117
3, 236.574, 13.3253
3, 233.815, 13.3262
2, 231.796, 13.3309
3, 476.997, 13.3361
2, 256.996, 13.3377
3, 245.770, 13.3463
3, 222.171, 13.3586, 13.3586
3, 152.954, 13.3773
3, 190.022, 13.3847
3, 239.870, 13.3983
2, 217.444, 13.4005
2, 200.044, 13.4038
3, 200.044, 13.4038
2, 205.373, 13.4101
2, 207.974, 13.4204
3, 244.961, 13.4204
2, 225.565, 13.4298
3, 225.565, 13.4298
3, 186.537, 13.4422
3, 220.409, 13.4508
3, 316.248, 13.4598
2, 183.888, 13.4615
2, 166.720, 13.4639
2, 138.359, 13.4798
2, 139.297, 13.4798
2, 141.365, 13.4798
2, 135.393, 13.4798
2, 148.079, 13.4798
2, 139.160, 13.4798
2, 117.717, 13.4798
2, 119.260, 13.4798
2, 397.311,  13.482
3, 145.399, 13.4823
3, 207.034, 13.4918
3, 228.051, 13.4921
2, 211.864,  13.507
3, 123.328, 13.5177
2, 154.115, 13.5218
2, 948.856, 13.5218
3, 141.920, 13.5359
3, 229.706, 13.5463
2, 210.828, 13.5759
2, 337.117, 13.5782
3, 253.916, 13.5807
3, 232.008, 13.5921
2, 311.636, 13.5964
3, 346.248, 13.5985
3, 621.329, 13.6138
3, 138.242,  13.617
2, 171.080, 13.6206
3, 241.687, 13.6309
2, 252.297, 13.6467
2, -284.669, 13.6506
3, -284.669, 13.6506
3, 190.154, 13.6567
3, 240.552,  13.664
2, 437.272, 13.6696
2, 441.767, 13.6696
3, 437.272, 13.6696
3, 441.767, 13.6696
2, 605.063, 13.6756
3, 291.299, 13.6832
3, 193.602, 13.6884
3, 120.581, 13.6919
2, 433.941, 13.6982
2, 169.413, 13.7018
3, 197.005, 13.7057
3, 198.357, 13.7369
3, 233.909, 13.7538
3, 173.047, 13.7544
2, 171.543, 13.7573
2, 188.374, 13.7672
2, 290.311, 13.7958
3, 211.051, 13.7964
3, 382.479, 13.8077
2, 332.389, 13.8149
3, 303.821, 13.8412
2, 140.336, 13.8425
2, 114.447, 13.8528
2, 582.459, 13.8537
2, 581.824, 13.8537
3, 244.686,   13.86
3, 138.008, 13.8664
3, 192.931, 13.8691
3, 183.606, 13.8696
3, 249.896, 13.8744
2, 237.518, 13.8765
2, 220.021, 13.8845
3, 469.005, 13.8852
3, 606.616, 13.8956
3, 187.226, 13.9266
3, 210.010,  13.937
2, 174.665, 13.9416
3, 198.558, 13.9524
3, 122.213, 13.9576
2, 201.488, 13.9626
2, 121.711, 13.9629
2, 168.163, 13.9678
3, 178.029, 13.9723
2, 208.934, 13.9728
3, 208.934, 13.9728
3, 173.822, 13.9788
3, 251.390, 14.0038
2, 163.492, 14.0089
3, 201.480, 14.0147
3, 139.602, 14.0302
3, 176.932, 14.0394
3, 159.005, 14.0621
3, 120.000, 14.0921
2, 175.661, 14.0979
3, 234.566, 14.1012
2, 276.215, 14.1096
2, 168.317,  14.116
2, 122.642, 14.1229
3, 190.203, 14.1272
2, 444.206, 14.1292
3, 318.593, 14.1308
2, 266.314, 14.1416
3, 198.023, 14.1687
3, 220.367, 14.1713
3, 190.994, 14.1834
3, 233.977, 14.1913
2, 139.173,  14.204
2, 139.146, 14.2064
2, 1274.147, 14.2107
2, 1277.903, 14.2107
3, 1274.147, 14.2107, 14.2107
3, 1277.903, 14.2107, 14.2107
3, 218.172, 14.2182
3, 211.066, 14.2182
2, 267.542, 14.2184
2, 164.228, 14.2224
2, 230.715, 14.2273
2, 136.087, 14.2383
2, 140.813, 14.2383
2, 156.854, 14.2633
3, 198.211,  14.266
2, 198.034,  14.293
2, 177.839, 14.3152
2, 118.655, 14.3309
3, 487.482, 14.3386
2, 117.892, 14.3582
2, 366.351, 14.3653, 14.3653
3, 196.673, 14.3666
3, 172.280,  14.371
2, 311.330,  14.373
3, 166.937, 14.3777
3, 344.495, 14.3839
3, 174.500, 14.4028
3, 177.164,  14.409
3, 379.747, 14.4119
3, 176.431, 14.4127
2, 142.881, 14.4186
2, 230.754, 14.4374
3, 230.754, 14.4374
2, 407.821,  14.453,  14.453
3, 407.821,  14.453
3, 205.308, 14.4645
2, 226.033, 14.4767
2, 224.695, 14.4885
2, 178.799, 14.5011
2, 624.473, 14.5017
3, 208.566, 14.5281
3, 395.746,  14.548
2, 123.818, 14.5542
3, 237.953, 14.5663
3, 130.523,  14.595
2, -18.310, 14.6058
3, -18.310, 14.6058
3, 340.201, 14.6212
3, 396.400, 14.6335
2, 194.174,  14.668
2, 246.136, 14.6691
3, 203.591, 14.6723
2, 132.330, 14.6805
3, 232.874, 14.6852
2, 117.196, 14.7398
2, 176.122, 14.7483
3, 118.564, 14.7661
3, 559.769, 14.7745
3, 207.760,  14.778
2, 116.889, 14.7829
3, 146.084, 14.7948
3, 190.148, 14.8117
3, 207.620, 14.8323
2, 196.240, 14.8333
2, 247.509, 14.8348
3, 119.472,  14.848
3, 117.713,  14.848
2, 141.301, 14.8558
3, 189.320, 14.8626
2, 569.573, 14.8804
2, 242.854, 14.8978
3, 180.262, 14.9264
3, 276.599, 14.9299
3, 262.053, 14.9421
3, 216.420, 14.9604
3, 537.221, 14.9815
3, 142.211, 14.9899
2, 174.152, 14.9994
2, 190.461, 15.0304
2, 145.241, 15.0357
2, 115.564, 15.0357
2, 216.914, 15.0564
3, 178.885, 15.0581
2, 252.114, 15.0595
3, 251.112, 15.0605
3, 170.297, 15.0735
2, 136.255, 15.0913
3, 181.296, 15.0933
3, 222.561, 15.1096
3, 187.154, 15.1153
3, 180.185,  15.124
2, 484.082, 15.1463
2, 249.434, 15.1511
2, 190.128, 15.1612
3, 194.679, 15.1779
2, 560.994, 15.1816
2, 205.229, 15.2193
3, 211.979, 15.2219
3, 171.915, 15.2365
2, 175.504, 15.2468
3, 157.634, 15.2487
2, 139.693, 15.2997
3, 175.846, 15.3272
2, 217.597, 15.3283
2, 117.466, 15.3793
3, 270.858, 15.3879
3, 139.860, 15.4144
2, 138.673, 15.4296
3, 316.766, 15.4413
2, 355.452, 15.4431
3, 217.176, 15.4828
3, 185.875, 15.5464
2, 138.201, 15.5606
2, 223.794, 15.5734
2, 229.992, 15.5734
3, 223.794, 15.5734
3, 229.992, 15.5734
3, 200.542, 15.5747
3, 200.413, 15.5777
3, 453.578, 15.5777
3, 183.372, 15.6064
3, 211.754, 15.6455
2, 247.198, 15.6736
2, 239.893, 15.6736
3, 247.198, 15.6736
3, 239.893, 15.6736
2, 175.942, 15.6744
2, 176.922, 15.6775
2, 882.073, 15.6779
3, 882.073, 15.6779
3, 123.219, 15.6809
2, 192.049, 15.6825
3, 201.475, 15.6935
2, 166.105, 15.7004
3, 193.477, 15.7124
3, 207.218, 15.7192
3, 176.593, 15.7684
2, 143.103, 15.8619
2, 249.004, 15.8633
2, 252.516, 15.8633
3, 249.004, 15.8633
3, 252.516, 15.8633
3, 189.636, 15.9101
2, 120.739, 15.9195
2, 251.726, 15.9224
2, 168.901, 15.9484
2, 298.084, 15.9944
3, 216.688, 16.0165
2, 168.477, 16.0254
3, 231.399, 16.1001
3, 260.745, 16.1073
3, 187.276,  16.256
2, 428.688,  16.319
2, 710.941, 16.3937
3, 710.941, 16.3937
2, 118.279, 16.4075
3, 531.777, 16.4144
3, 179.694, 16.4467
3, 150.738, 16.4499
3, 337.915, 16.4557
2, 171.108, 16.5739
2, 602.738, 16.5854
3, 181.487, 16.6154
2, 230.769, 16.6431
2, 126.270, 16.6544
3, 214.138, 16.6955
3, 284.002, 16.6972
3, 192.978, 16.7236
3, 137.886, 16.7996
3, 124.148, 16.8001
2, 119.354,  16.957
2, 313.723, 16.9646
2, 309.778, 16.9646
2, 287.185, 16.9646
2, 442.260, 16.9757
2, 457.793, 16.9881
2, 507.025, 17.0149
3, 232.543,  17.071
2, 138.362, 17.1683
3, 251.957, 17.2421
3, 194.516, 17.2759
3, 182.651, 17.3909
3, 621.394, 17.4426
3, 204.556, 17.4774
3, 252.016, 17.5172
3, 144.051, 17.5587
3, 230.573, 17.5637
3, 213.019, 17.6193
3, 119.644, 17.6563
3, 202.211, 17.7282
3,  67.799, 17.7819
3, 148.004, 17.8127
3, 185.915, 17.8593
2, 141.836, 17.9247
2, 216.540, 17.9542
2, 1128.264, 18.0415
2, 266.123, 18.0415
2, 1110.639, 18.0415
2, 118.993, 18.0431
2, 214.778, 18.1333
2, 140.833, 18.1384
3, 243.387, 18.1606
2, 198.563, 18.1687
2, 598.281, 18.1889
3, 189.056, 18.1922
3, 533.222, 18.2589
2, 328.125, 18.2678
3, 136.390, 18.3672
2, 224.632, 18.4656
2, 220.163, 18.4656
2, 261.297, 18.8804
3, 261.297, 18.8804
2, 181.984, 18.9042
2, 186.548, 18.9042
3, 168.028, 19.0123
3, 221.471, 19.0208
2, 140.569, 19.0302
3, 159.563, 19.1806
2, 361.508, 19.2002
2, 239.306, 19.2167
2, 155.198,   19.23
3, 484.809, 19.2389
3, 236.205, 19.2629
2, 144.920, 19.2705
2, 136.542, 19.2776
3, 372.952, 19.2784
3, 177.696,  19.279
2, 177.141,   19.29
2, 181.112,   19.29
2, 117.444, 19.2903
2, 413.478, 19.2928
2, 296.201, 19.3021
3, 236.338, 19.3118
3, 174.155, 19.3289
2, 760.922, 19.3437
3, 760.922, 19.3437
3, 189.195, 19.3706
3, 114.930, 19.3717
3, 460.030, 19.3754
2, 141.708, 19.3764
2, 202.606, 19.3808
2, 335.154, 19.3932
2, 378.810, 19.3932
3, 335.154, 19.3932
3, 378.810, 19.3932
3, 202.268, 19.3932
2, 247.955, 19.3939
2, 115.957, 19.3953
3, 315.365, 19.4072
3, 280.059, 19.4072
2, 176.163, 19.4208
3, 173.471, 19.4229
2, 120.353, 19.4273
2, 184.051, 19.4285
2, 189.398, 19.4292
2, 186.668, 19.4292
3, 189.398, 19.4292
3, 186.668, 19.4292
2, 175.864, 19.4304
3, 193.501, 19.4307
3, 177.284, 19.4452
2, 188.199,  19.447
3, 304.023, 19.4488
3, 509.125, 19.4536
2, 174.526, 19.4584
2, 119.514, 19.4601
2, 193.172, 19.4605
2, 587.224, 19.4847
3, 587.224, 19.4847
3, 184.121, 19.4848
3, 198.200, 19.4899
3, 179.234, 19.4953
3, 225.143, 19.5123
2,  67.233, 19.5189
3,  67.233, 19.5189
3, 218.249, 19.5205
2, 204.494,  19.525
2, 118.329, 19.5359
2, -113.918, 19.5506
3, -113.918, 19.5506
2, 282.319, 19.5522
3, 140.544, 19.5531
2,  52.943, 19.5592
3,  52.943, 19.5592
2, 204.153, 19.5597
3, 177.601, 19.5697
2, 197.819, 19.5754
2, 330.035, 19.5793
3, 146.450, 19.5857
2, 178.098, 19.5894
3, 205.111, 19.5932
2, 135.339, 19.5966
2, 268.598, 19.6036
3, 182.748,  19.614
2, 249.175, 19.6229
2, 180.419, 19.6289
3, 622.860, 19.6335
2, 207.303,  19.636
3, 199.910,  19.636
3, 244.189, 19.6392
2, 173.453, 19.6402
3, 251.837,  19.641
3, 223.005, 19.6415
2, 117.634, 19.6455
3, 202.114, 19.6473
2, 133.904, 19.6524
3, 198.853, 19.6545
2, 178.576, 19.6567
3, 191.644, 19.6572
3, 214.775, 19.6593
2, 289.120, 19.6602
3, 289.120, 19.6602
3, 305.286, 19.6603
3, 256.588, 19.6625
2, 342.370, 19.6742
2, 301.617, 19.6742
2, 211.208, 19.6745
2, 490.823, 19.6863
2, 461.219, 19.6877
3, 140.472, 19.6944
2, 199.833, 19.6954
2, 249.452, 19.6964
3, 249.452, 19.6964
3, 415.819, 19.6991
2, 179.770, 19.7005
3, 126.005, 19.7008
3, 208.714, 19.7046
3, 111.864, 19.7145
2, 118.339, 19.7178
2, 207.709, 19.7187
2, 238.959, 19.7206
3, 235.224, 19.7227
3, 183.398, 19.7245
3, 143.437, 19.7366
3, 140.411, 19.7429
2, 684.384, 19.7487
3, 684.384, 19.7487
3, 203.108,  19.754
3, 251.328,  19.763
2, 125.392, 19.7638
3, 284.556, 19.7657
3, 296.846, 19.7668
2, 198.050, 19.7689
3, 238.721, 19.7719
2, 192.620, 19.7731
3, 145.192, 19.7767
3, 201.778, 19.7873
2, 232.059, 19.7873
2, 232.598,  19.791
3, 316.003, 19.7912
3, 185.253, 19.7931
3, 538.510, 19.7937
3, 140.407, 19.8048
3, 145.253, 19.8117
2, 209.947, 19.8133
3, 216.764, 19.8146
3, 145.142,  19.817
2, 139.131, 19.8257
3, 414.274, 19.8322
2, 142.421, 19.8367
3, 231.678, 19.8418
2, 330.630, 19.8424
2, 172.928, 19.8543
3, 139.016, 19.8651
2, 153.701, 19.8662
2, 185.935, 19.8701
3, 197.467, 19.8722
2, 1063.784,  19.874
3, 236.004, 19.8821
3, 518.757, 19.8828
2, 192.954, 19.8859
3, 238.111, 19.8887
2, 305.900,  19.894
3, 199.113, 19.9005
2, 215.817, 19.9101
2, 222.651, 19.9123
3, 219.470, 19.9228
3, 141.903,   19.93
2, 210.146, 19.9302
2, 185.723,  19.931
2, 185.173,  19.931
2, 228.616, 19.9349
2, 479.365, 19.9369
2, 132.067, 19.9495
3, 224.414,  19.964
3, 522.853, 19.9683
3, 249.695, 19.9715
3, 237.417, 19.9734
2, 189.610,  19.983
2, 199.011, 19.9839
2, 201.330, 19.9856
2, 194.048, 19.9892
3, 194.048, 19.9892
3, 226.809, 19.9946
3, 259.520, 19.9961
3, 170.257, 19.9968
3, 139.579, 20.0008
3, 122.390, 20.0008
2, 162.619, 20.0046
3, 162.619, 20.0046
2, 116.923, 20.0093
2, 263.217, 20.0109
3, 267.634, 20.0238
2, 406.842, 20.0317
3, 406.842, 20.0317
3, 198.277, 20.0325
2, 217.031, 20.0379
3, 140.625, 20.0381
3, 419.494, 20.0381
3, 203.137, 20.0432
3, 173.575, 20.0433
3, 247.429, 20.0488
2, 183.454, 20.0495
3, 116.968, 20.0552
3, 200.894, 20.0563
3, 373.622, 20.0661
2, 217.518, 20.0696
2, 210.029, 20.0734
2, 178.986, 20.0816
3, 228.226, 20.0951
2, 179.427, 20.1093
2, 253.833, 20.1136
3, 175.174, 20.1157
2, 202.845, 20.1171
2, 194.422, 20.1222
3, 196.600, 20.1338
3, 413.485, 20.1473
2, 170.464, 20.1529
2, 185.278, 20.1552
2, 185.151, 20.1557
2, 172.114, 20.1594
2, 219.711, 20.1594
3, 142.851, 20.1653
2, 241.651, 20.1675
3, 1389.254, 20.1741
3, 247.895, 20.1779
2, 115.718, 20.1862
3, 193.538, 20.1934
2, 173.516, 20.2025
3, 201.208, 20.2065
3, 191.935, 20.2081
2, 218.552, 20.2143
3, 179.927,  20.215
2, 140.924, 20.2187
3, 198.623, 20.2232
3, 138.200, 20.2328
3, 264.410,  20.234
2, 183.870, 20.2353
2, 117.716,  20.238
2, 138.001, 20.2381
2, 150.745, 20.2381
3, 138.001, 20.2381
3, 150.745, 20.2381
2, 113.423, 20.2417
3, 220.960, 20.2442
3, 232.844, 20.2442
2, 122.907, 20.2565
3, 122.907, 20.2565
2, 208.538, 20.2642
2, 300.289, 20.2667
3, 195.277, 20.2719
2, 170.475, 20.2741
3, 182.970, 20.2744
3, 192.446, 20.2958
3, 184.478, 20.3062
3, 180.760, 20.3062
2, 142.253,  20.311
2, 214.430, 20.3233
3, 211.725, 20.3246
3, 231.403, 20.3255
2, 193.695, 20.3307
3, 192.829, 20.3331
3,  82.412, 20.3366
3, 245.373, 20.3367
2, 245.604, 20.3399
3, 254.334, 20.3461
2, 195.397, 20.3516
2, 336.725, 20.3526
2, 320.594, 20.3595
3, 139.857, 20.3774
2, 251.832, 20.3909
2, 171.549,  20.399
3, 143.420, 20.4022
3, 193.168, 20.4153
3, 217.435, 20.4159
2, 122.285, 20.4296
3, 229.893, 20.4352
2, 199.003,  20.439
2, 198.988,  20.439
3, 199.003,  20.439
3, 198.988,  20.439
2, 243.317,  20.445
2, 209.430, 20.4495
2, 271.121, 20.4495
3, 141.621, 20.4513
2, 175.332, 20.4641
2, 204.182, 20.4711
3, 212.627, 20.4728
2, 301.388,  20.481
2, 200.944,   20.49
3, 625.157, 20.4984
3, 225.788,  20.509
3, 227.991, 20.5124
2, 234.867, 20.5204
3, 234.867, 20.5204
3,  93.800, 20.5274
2, 213.435, 20.5313
3, 247.981, 20.5334
2, 162.918, 20.5574
2, 223.049, 20.5602
3, 196.814, 20.5652
2, 490.724, 20.5731
2, 172.118, 20.5789
2, 227.990, 20.5924
3, 190.888, 20.5942
3, 222.028, 20.5942
3, 144.891, 20.6047
2, 208.881, 20.6212
3, 427.973, 20.6278
2, 247.717, 20.6522
2, 140.345, 20.6581, 20.6581
2, 137.181, 20.6599
2, 148.344, 20.6731
3, 215.818, 20.6753
2, 262.093, 20.6894
2, 152.269, 20.6894
3, 232.333, 20.6938
3, 145.587,  20.702
2, 248.401, 20.7145
3, 203.238, 20.7147
3, 178.792, 20.7228
3, 181.063, 20.7311
2, -232.532, 20.7315, 20.7315
3, 202.070,  20.732
3, 407.252, 20.7348
3, 174.497, 20.7385
3, 203.156, 20.7388
3, 196.499, 20.7531
3, 207.511, 20.7556
3, 189.822, 20.7644
3,  99.611, 20.7706
3,  98.898, 20.7706
3, 102.277, 20.7706
2, 117.279, 20.7726
3, 134.343, 20.7756
3, 116.942, 20.7756
3, 546.171, 20.7841
3, 187.399, 20.7854
3, 227.283, 20.7896
3, 189.563,  20.796
2, 434.876, 20.7966
3, -118.002, 20.7992, 20.7992
3, -384.979, 20.7992, 20.7992
3, 206.490, 20.8001
3, 193.544, 20.8015
2, 227.552, 20.8054
2, 231.465, 20.8182
3, 231.465, 20.8182
3, 214.185, 20.8187
2, 197.118, 20.8318
3, 220.907, 20.8322
2, 197.440,  20.837
2, 204.427,  20.837
3, 261.882, 20.8431
2, 303.970, 20.8496
3, 214.196, 20.8528
2, 602.087, 20.8684
3, 120.732,  20.876
2, 139.278,  20.879
3, 218.185, 20.8829
2, 118.957, 20.8925
2, 345.903, 20.8957
2, 676.248, 20.8957
3, 345.903, 20.8957
3, 676.248, 20.8957
3, 254.533, 20.8996
2, 228.197, 20.9217
2, 117.318, 20.9577
2, 584.175, 20.9605
2, 215.319, 20.9699
2, 137.277, 20.9809
2, 220.718, 20.9813
3, 220.718, 20.9813
3, 201.969, 20.9851
3, 178.929, 20.9881
3, 520.175, 20.9882
3, 179.958, 20.9912
2, 468.193,  20.992
2, 177.806, 20.9966
2, 191.111, 21.0004
2, 187.875,  21.007
3, 164.067, 21.0089
3, 185.580, 21.0171
3, 173.522, 21.0171
3, 176.311, 21.0223
2, 177.449,  21.025
2, 225.525, 21.0279
2, 499.875, 21.0468
2, 182.047, 21.0518
3, 182.047, 21.0518
2, 228.140, 21.0586
3, 195.606, 21.0634
3, 400.642, 21.0668
3, 228.642, 21.0723
2, 144.664, 21.0786
3, 189.888, 21.0793
3, 178.785, 21.0837
3, 188.190, 21.0876
3, 162.206, 21.1046
3, 157.416, 21.1046
3, 194.458,  21.108
2, 228.142, 21.1084
2, 201.244, 21.1095
3, 242.992, 21.1202
3, 326.120, 21.1257
3, 205.525, 21.1293
2, 606.508, 21.1647
2, 603.952, 21.1647
2, 606.659, 21.1647
2, 601.359, 21.1647
2, 222.422, 21.1656
3, 222.422, 21.1656
2, 141.470, 21.1691
2, 142.387, 21.1691
3, 141.470, 21.1691
3, 142.387, 21.1691
3, 152.036, 21.1795
3, 159.615, 21.1978
2, 134.889, 21.2073
3, 126.025, 21.2171
2, 218.667, 21.2184
2, 211.704, 21.2265
3, 357.663, 21.2361
3, 351.593, 21.2361
3, 351.965, 21.2386
3, 200.662, 21.2394
2, 141.947, 21.2722
2, 141.056, 21.2722
3, 120.175, 21.2745
2, 189.961, 21.2831
2, 200.273, 21.2857
2, 199.207, 21.2898
3, 118.881, 21.3047
2, 247.198, 21.3091
2, 376.399,   21.32
3, 207.863, 21.3392
3, 199.666, 21.3424
3, 171.453, 21.3424
2, 333.186,  21.347
3, 340.094, 21.3564
2, 205.560, 21.3566
2, 138.940, 21.3583
2, 120.757, 21.3695
3, 474.159, 21.3763
2, 175.482, 21.3929
3, 198.818, 21.4225
3, 234.465, 21.4357
2, 137.879, 21.4411
2, 766.769, 21.4419
3, 766.769, 21.4419
3, 204.010, 21.4508
3, 211.846, 21.4541
2, 229.845, 21.4723
3, 145.680, 21.4758
3, 205.280, 21.4854
3, 243.005, 21.4864
2, 199.270, 21.5014
2, 178.342,  21.521
3, 123.570, 21.5557
2, 111.223, 21.5648
2, 264.980, 21.5953
3, 575.755, 21.5995
2, 138.042, 21.6017
3, 334.434, 21.6114
3, 234.609, 21.6182
3, 248.922, 21.6227
2, 187.007, 21.6261
2, 544.542, 21.6483
2, 205.481, 21.6544
2, 126.647, 21.6751
3, 144.896,  21.679
2, 165.041, 21.6815
2, 190.324, 21.6895
3, 1844.080, 21.7193
3, 233.232, 21.7193
2, 242.133, 21.7267
3, 195.566, 21.7407
2, 236.405, 21.7478
3, 196.546, 21.7744
3, 210.629, 21.7763
3, 218.455, 21.7883
2, 394.223, 21.7982
3, 172.849, 21.8047
3, 204.712, 21.8291
3, 598.712, 21.8549
2, 244.974, 21.8718
3, 213.662, 21.8737
3, 126.179, 21.8924
3, 223.399, 21.9101
2, 188.264, 21.9356
3, 357.487, 21.9528
2, 195.844, 21.9788
3, 224.517, 21.9839
3, 227.822, 22.0373
3, 212.031, 22.0436
3, 219.551, 22.0544
3, 208.946, 22.0572
2, 121.634, 22.0648
2, 202.448, 22.0707
3, 278.299, 22.0754
2, 196.248, 22.0934
3, 147.674, 22.1186
3, 185.578,  22.162
3, 178.961,  22.162
2, 201.296, 22.1734
3, 285.659, 22.1823
3, 359.235, 22.1976
2, 123.894, 22.2075
3, 170.502, 22.2195
2, 207.921, 22.2371
3, 140.899, 22.2522
3, 298.073, 22.2662
3, 218.823, 22.2944
3, 153.493, 22.3021
3, 134.413,  22.308
2, 140.849, 22.3124
3, 206.394, 22.3444
2, 173.896, 22.3552
2, 252.598, 22.3639
3, 235.485, 22.3643
2, 118.568, 22.3713
3, 175.387, 22.3887
3, 442.475, 22.3939
3, 270.927, 22.3958
3, 220.243, 22.4045
2, 201.805, 22.4112
3, 142.635,  22.412
3, 173.487, 22.4408
2, 148.008, 22.4555
3, 279.837, 22.4798
2, 121.001, 22.4905
3, 308.862, 22.5205
2, 197.703, 22.5535
2, 223.785, 22.5678
3, 338.231,  22.597
3, 207.899, 22.5987
3, 199.584, 22.5987
3, 180.890,  22.615
3, 144.256, 22.6222
3, 203.397, 22.6241
3, 199.377, 22.6299
3, 200.925, 22.6379
2, 192.878, 22.6396
3, 126.991, 22.7268
2, 199.438, 22.7549
2, 347.401, 22.7611
2, 234.266, 22.8794
3, 346.742, 22.8951
3, 258.352, 22.9095
3, 142.637,  22.936
2, 196.646, 22.9473
3, 214.072, 22.9554
2, 199.944, 23.0537
3, 244.805, 23.0977
3, 179.138, 23.1337
3, 138.291, 23.1827
3, 292.735, 23.2024
3, 217.684, 23.2172
3, 560.102, 23.2485
3, 298.350, 23.2644
2, 217.625, 23.3684
2, 121.357,  23.377
2, 187.006,   23.43
2, 145.439,  23.432
3, 145.439,  23.432
2, 178.538,  23.475
3, 181.887, 23.5353
3, 210.374, 23.5395
2, 140.209, 23.5461
2, 847.406, 23.5461
3, 119.656, 23.5743
2, 609.618, 23.5859
3, 203.444, 23.6402
3, 243.751, 23.6674
3, 141.528, 23.7226
2, 201.252, 23.7373
3, 248.480, 23.7595
3, 139.229, 23.7826
3, 317.805, 23.7978
3, 200.094, 23.8591
3, 236.570,  23.865
2, 137.490, 23.8675
2, 120.531, 23.8675
2, 275.159, 23.9072
2, 139.168, 23.9627
2, 140.643, 24.0235
3, 117.297, 24.0382
3, 233.205, 24.0564
3, 170.839, 24.1151
3, 183.899, 24.1151
3, 182.459, 24.1151
2, 185.727, 24.1184
3, 123.873, 24.1492
2, 137.892, 24.2266
2, 208.643, 24.2664
2, 192.396, 24.2664
2, 142.128, 24.3064
2, 139.425, 24.3064
3, 186.764, 24.3138
2, 143.631, 24.3213
3, 522.513, 24.3304
3, 179.528, 24.3371
3, 271.668, 24.3996
2, 171.193, 24.4255
3, 279.997, 24.5125
2, 512.364, 24.6073
3, 175.366, 24.6675
2, 160.271, 24.6692
2, 144.717, 24.6838
2, 221.014, 24.6883
2, 229.042, 24.7087
2, 388.475,  24.783
2, 221.420, 24.7923
2, 139.796, 24.8916
2, 706.121, 24.9003
3, 706.121, 24.9003
2, 277.092, 24.9688
2, 276.139, 24.9688
2, 276.827, 24.9688
2, 184.335, 25.0151
3, 142.411, 25.0284
2, 196.487, 25.0457
3, 186.997, 25.0768
3, 143.474, 25.2535
3, 184.846, 25.3377
2, 130.977, 25.3574
3, 198.438, 25.3698
3, 192.816, 25.4442
3, 143.853, 25.5738
2, 141.448, 25.5817
3, 142.085, 25.6191
3, 188.496, 25.6963
2, 114.883, 25.7323
2, 218.676, 25.8345
3, 196.087, 25.8545
2, 121.794, 25.8646
3, 126.659,   25.98
3, 123.023, 25.9802
2, 189.033, 26.1505
2, 173.063, 26.2558
3, 173.063, 26.2558
2, 166.885, 26.2588
3, 185.016, 26.3054
3, 119.440, 26.3082
3, 118.417, 26.4132
3, 118.985, 26.4132
3, 118.358, 26.4257
2, 149.448, 26.4271
2, 177.288, 26.4382
2, 187.324, 26.4499
3, 199.618, 26.4596
3, 375.778, 26.4652
3, 186.015, 26.4791
3, 268.580, 26.4905
2, 204.810, 26.5081
2, 229.655, 26.5099
3, 229.655, 26.5099
3, 133.338,  26.512
3, 183.212, 26.5156
3, 443.117, 26.5217
3, 174.492, 26.5219
2, 370.368, 26.5261
3, 335.847, 26.5332
3, 191.638, 26.5589
3, 187.085, 26.5589
2, 208.819, 26.5636
2, 170.000,  26.564
2, 231.864, 26.5654
2, 216.472, 26.5654
3, 472.935, 26.5654
3, 214.013, 26.5657
2, 182.725, 26.5698
2, 186.741, 26.5704
3, 318.673,  26.574
2, 250.174, 26.5811
2, 197.461, 26.5968
2, 124.256, 26.6055
3, 267.929, 26.6137
2, 243.775, 26.6241
2, 144.618, 26.6255
3, 209.223, 26.6406
2, 222.055,  26.645
2, 227.484,  26.645
2, 140.507,  26.647
3, 266.999, 26.6519
2, 139.118, 26.6526
2, 288.313, 26.6528
2, 282.140, 26.6533
2, 191.711, 26.6578
2, 159.096, 26.6694
3, 212.301, 26.6713
3, 204.340, 26.6779
3, 607.898, 26.6784
3, 177.260, 26.6882
3, 191.885, 26.6925
3, 212.554, 26.7004
2, 585.531, 26.7026
3, 182.710, 26.7105
3, 192.206,  26.716
2, 202.389,   26.72
3, 235.017, 26.7249
2, 171.053, 26.7262
3, 449.235, 26.7282
3, 118.903, 26.7304
3, 228.353, 26.7337
2, 288.907, 26.7368
3, 288.907, 26.7368
3, 182.979, 26.7406
3, 210.292, 26.7561
2, 243.065, 26.7634
2, 217.071, 26.7663
3, 190.075, 26.7683
2, 199.447, 26.7691
2, 238.511, 26.7792
3, 139.206, 26.7834
3, 239.615, 26.7884
2, 302.177, 26.7893
3, 143.821, 26.7994
2, 338.555, 26.8024
